,NomeParlamentar,Partido,TipoDespesa,txtDescricaoEspecificacao,ValorLiquido,Trecho,datEmissao
29452,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"1107,04",,14-01-2019
29453,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"624,07",,07-02-2019
29454,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"747,6",,22-02-2019
29455,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"535,74",,22-02-2019
29456,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"990,66",,11-02-2019
29457,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"912,68",,09-04-2019
29458,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"835,1",,03-04-2019
29459,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"1121,99",,04-02-2019
29460,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"1036,36",,25-04-2019
29461,Vander Loubet,PT,PASSAGEM AÉREA - REEMBOLSO,,"566,78",,27-07-2019
29462,Vander Loubet,PT,TELEFONIA,,"35,54",,26-03-2019
29463,Vander Loubet,PT,TELEFONIA,,"200,8",,26-03-2019
29464,Vander Loubet,PT,TELEFONIA,,"227,87",,19-06-2019
29465,Vander Loubet,PT,TELEFONIA,,"5,19",,19-06-2019
29466,Vander Loubet,PT,TELEFONIA,,"225,84",,19-06-2019
29467,Vander Loubet,PT,TELEFONIA,,"247,61",,29-04-2019
29468,Vander Loubet,PT,TELEFONIA,,"281,57",,13-08-2019
29469,Vander Loubet,PT,TELEFONIA,,"300,28",,23-08-2019
29470,Vander Loubet,PT,TELEFONIA,,"4,22",,27-09-2019
29471,Vander Loubet,PT,TELEFONIA,,"303,28",,27-09-2019
29472,Vander Loubet,PT,TELEFONIA,,"292,72",,18-10-2019
29473,Vander Loubet,PT,TELEFONIA,,"0,46",,21-11-2019
29474,Vander Loubet,PT,TELEFONIA,,"235,31",,21-11-2019
29475,Vander Loubet,PT,TELEFONIA,,"212,62",,19-12-2019
29476,Vander Loubet,PT,TELEFONIA,,"205,26",,28-02-2020
29477,Vander Loubet,PT,TELEFONIA,,"4,46",,06-03-2020
29478,Vander Loubet,PT,TELEFONIA,,"266,91",,06-03-2020
29479,Vander Loubet,PT,TELEFONIA,,"176,5",,06-03-2020
29480,Vander Loubet,PT,TELEFONIA,,"180,0",,06-03-2020
29481,Vander Loubet,PT,TELEFONIA,,"242,54",,06-03-2020
29482,Vander Loubet,PT,TELEFONIA,,"233,8",,06-03-2020
29483,Vander Loubet,PT,TELEFONIA,,"185,12",,06-03-2020
29484,Vander Loubet,PT,TELEFONIA,,"203,92",,06-03-2020
29485,Vander Loubet,PT,TELEFONIA,,"198,35",,06-03-2020
29486,Vander Loubet,PT,TELEFONIA,,"37,98",,06-03-2020
29487,Vander Loubet,PT,TELEFONIA,,"38,84",,06-03-2020
29488,Vander Loubet,PT,TELEFONIA,,"34,23",,06-03-2020
29489,Vander Loubet,PT,SERVIÇOS POSTAIS,,"5,85",,05-02-2019
29490,Vander Loubet,PT,SERVIÇOS POSTAIS,,"7,8",,19-02-2019
29491,Vander Loubet,PT,SERVIÇOS POSTAIS,,"10,7",,19-02-2019
29492,Vander Loubet,PT,SERVIÇOS POSTAIS,,"3,9",,20-02-2019
29493,Vander Loubet,PT,SERVIÇOS POSTAIS,,"11,9",,26-02-2019
29494,Vander Loubet,PT,SERVIÇOS POSTAIS,,"33,45",,01-03-2019
29495,Vander Loubet,PT,SERVIÇOS POSTAIS,,"16,25",,13-03-2019
29496,Vander Loubet,PT,SERVIÇOS POSTAIS,,"35,7",,15-03-2019
29497,Vander Loubet,PT,SERVIÇOS POSTAIS,,"19,5",,27-03-2019
29498,Vander Loubet,PT,SERVIÇOS POSTAIS,,"6,3",,01-04-2019
29499,Vander Loubet,PT,SERVIÇOS POSTAIS,,"82,5",,09-04-2019
29500,Vander Loubet,PT,SERVIÇOS POSTAIS,,"28,2",,10-04-2019
29501,Vander Loubet,PT,SERVIÇOS POSTAIS,,"5,4",,15-04-2019
29502,Vander Loubet,PT,SERVIÇOS POSTAIS,,"44,85",,02-05-2019
29503,Vander Loubet,PT,SERVIÇOS POSTAIS,,"27,0",,13-05-2019
29504,Vander Loubet,PT,SERVIÇOS POSTAIS,,"1,95",,16-05-2019
29505,Vander Loubet,PT,SERVIÇOS POSTAIS,,"21,85",,21-05-2019
29506,Vander Loubet,PT,SERVIÇOS POSTAIS,,"23,4",,05-06-2019
29507,Vander Loubet,PT,SERVIÇOS POSTAIS,,"34,95",,06-06-2019
29508,Vander Loubet,PT,SERVIÇOS POSTAIS,,"16,0",,06-06-2019
29509,Vander Loubet,PT,SERVIÇOS POSTAIS,,"305,2",,12-06-2019
29510,Vander Loubet,PT,SERVIÇOS POSTAIS,,"13,5",,19-06-2019
29511,Vander Loubet,PT,SERVIÇOS POSTAIS,,"5,85",,26-06-2019
29512,Vander Loubet,PT,SERVIÇOS POSTAIS,,"29,7",,04-07-2019
29513,Vander Loubet,PT,SERVIÇOS POSTAIS,,"9,3",,09-07-2019
29514,Vander Loubet,PT,SERVIÇOS POSTAIS,,"1,95",,11-07-2019
29515,Vander Loubet,PT,SERVIÇOS POSTAIS,,"8,55",,24-07-2019
29516,Vander Loubet,PT,SERVIÇOS POSTAIS,,"39,45",,07-08-2019
29517,Vander Loubet,PT,SERVIÇOS POSTAIS,,"7,8",,14-08-2019
29518,Vander Loubet,PT,SERVIÇOS POSTAIS,,"1,95",,15-08-2019
29519,Vander Loubet,PT,SERVIÇOS POSTAIS,,"72,9",,05-09-2019
29520,Vander Loubet,PT,SERVIÇOS POSTAIS,,"84,85",,16-09-2019
29521,Vander Loubet,PT,SERVIÇOS POSTAIS,,"27,0",,20-09-2019
29522,Vander Loubet,PT,SERVIÇOS POSTAIS,,"48,6",,02-10-2019
29523,Vander Loubet,PT,SERVIÇOS POSTAIS,,"3,9",,02-10-2019
29524,Vander Loubet,PT,SERVIÇOS POSTAIS,,"5,85",,08-10-2019
29525,Vander Loubet,PT,SERVIÇOS POSTAIS,,"32,4",,16-10-2019
29526,Vander Loubet,PT,SERVIÇOS POSTAIS,,"24,3",,24-10-2019
29527,Vander Loubet,PT,SERVIÇOS POSTAIS,,"15,1",,30-10-2019
29528,Vander Loubet,PT,SERVIÇOS POSTAIS,,"4,65",,30-10-2019
29529,Vander Loubet,PT,SERVIÇOS POSTAIS,,"40,5",,06-11-2019
29530,Vander Loubet,PT,SERVIÇOS POSTAIS,,"5,85",,11-11-2019
29531,Vander Loubet,PT,SERVIÇOS POSTAIS,,"51,75",,02-12-2019
29532,Vander Loubet,PT,SERVIÇOS POSTAIS,,"30,75",,10-12-2019
29533,Vander Loubet,PT,SERVIÇOS POSTAIS,,"13,5",,11-12-2019
29534,Vander Loubet,PT,SERVIÇOS POSTAIS,,"27,0",,18-12-2019
29535,Vander Loubet,PT,SERVIÇOS POSTAIS,,"31,0",,18-02-2019
29536,Vander Loubet,PT,SERVIÇOS POSTAIS,,"70,52",,26-02-2019
29537,Vander Loubet,PT,SERVIÇOS POSTAIS,,"42,28",,26-02-2019
29538,Vander Loubet,PT,SERVIÇOS POSTAIS,,"18,28",,01-03-2019
29539,Vander Loubet,PT,SERVIÇOS POSTAIS,,"75,47",,08-03-2019
29540,Vander Loubet,PT,SERVIÇOS POSTAIS,,"226,41",,15-03-2019
29541,Vander Loubet,PT,SERVIÇOS POSTAIS,,"26,89",,02-04-2019
29542,Vander Loubet,PT,SERVIÇOS POSTAIS,,"31,28",,02-05-2019
29543,Vander Loubet,PT,SERVIÇOS POSTAIS,,"48,98",,16-05-2019
29544,Vander Loubet,PT,SERVIÇOS POSTAIS,,"25,48",,21-05-2019
29545,Vander Loubet,PT,SERVIÇOS POSTAIS,,"58,61",,18-06-2019
29546,Vander Loubet,PT,SERVIÇOS POSTAIS,,"31,28",,24-07-2019
29547,Vander Loubet,PT,SERVIÇOS POSTAIS,,"35,81",,15-08-2019
29548,Vander Loubet,PT,SERVIÇOS POSTAIS,,"181,1",,05-09-2019
29549,Vander Loubet,PT,SERVIÇOS POSTAIS,,"137,24",,16-09-2019
29550,Vander Loubet,PT,SERVIÇOS POSTAIS,,"48,98",,23-09-2019
29551,Vander Loubet,PT,SERVIÇOS POSTAIS,,"59,21",,02-10-2019
29552,Vander Loubet,PT,SERVIÇOS POSTAIS,,"45,44",,02-10-2019
29553,Vander Loubet,PT,SERVIÇOS POSTAIS,,"35,81",,08-10-2019
29554,Vander Loubet,PT,SERVIÇOS POSTAIS,,"68,68",,16-10-2019
29555,Vander Loubet,PT,SERVIÇOS POSTAIS,,"35,81",,30-10-2019
29556,Vander Loubet,PT,SERVIÇOS POSTAIS,,"52,78",,02-12-2019
29557,Vander Loubet,PT,SERVIÇOS POSTAIS,,"19,7",,18-12-2019
29558,Vander Loubet,PT,SERVIÇOS POSTAIS,,"104,9",,25-03-2019
29559,Vander Loubet,PT,SERVIÇOS POSTAIS,,"50,64",,13-02-2019
29560,Vander Loubet,PT,SERVIÇOS POSTAIS,,"49,65",,14-02-2019
29561,Vander Loubet,PT,SERVIÇOS POSTAIS,,"62,82",,15-02-2019
29562,Vander Loubet,PT,SERVIÇOS POSTAIS,,"153,08",,01-03-2019
29563,Vander Loubet,PT,SERVIÇOS POSTAIS,,"55,4",,13-03-2019
29564,Vander Loubet,PT,SERVIÇOS POSTAIS,,"70,97",,15-03-2019
29565,Vander Loubet,PT,SERVIÇOS POSTAIS,,"379,31",,09-04-2019
29566,Vander Loubet,PT,SERVIÇOS POSTAIS,,"174,83",,26-03-2019
29567,Vander Loubet,PT,SERVIÇOS POSTAIS,,"61,88",,17-05-2019
29568,Vander Loubet,PT,SERVIÇOS POSTAIS,,"35,46",,20-09-2019
29569,Vander Loubet,PT,SERVIÇOS POSTAIS,,"70,97",,30-10-2019
29570,Vander Loubet,PT,SERVIÇOS POSTAIS,,"73,19",,01-11-2019
29571,Vander Loubet,PT,SERVIÇOS POSTAIS,,"35,46",,02-12-2019
29572,Vander Loubet,PT,SERVIÇOS POSTAIS,,"149,96",,02-12-2019
29573,Vander Loubet,PT,SERVIÇOS POSTAIS,,"53,19",,11-12-2019
29574,Vander Loubet,PT,SERVIÇOS POSTAIS,,"53,19",,18-12-2019
29575,Vander Loubet,PT,SERVIÇOS POSTAIS,,"76,72",,30-10-2019
29576,Vander Loubet,PT,SERVIÇOS POSTAIS,,"41,21",,27-12-2019
29577,Vander Loubet,PT,SERVIÇOS POSTAIS,,"69,7",,13-02-2019
29578,Vander Loubet,PT,SERVIÇOS POSTAIS,,"27,2",,27-05-2019
29579,Vander Loubet,PT,SERVIÇOS POSTAIS,,"69,2",,28-05-2019
29580,Vander Loubet,PT,SERVIÇOS POSTAIS,,"66,3",,09-05-2019
29581,Vander Loubet,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,"39,0",,23-04-2019
29582,Vander Loubet,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,"39,0",,24-04-2019
29583,Vander Loubet,PT,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,,"47,66",,11-05-2019
29584,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"300,0",,23-11-2019
29585,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"150,0",,23-11-2019
29586,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"209,0",,17-04-2019
29587,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"216,0",,26-06-2019
29588,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"100,0",,09-10-2019
29589,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"100,0",,09-10-2019
29590,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"207,0",,27-09-2019
29591,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"207,0",,27-09-2019
29592,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"207,0",,27-09-2019
29593,Vander Loubet,PT,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",,"150,0",,25-10-2019
